Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Species Comments,Checklist Comments
S34152310,Eared Grebe,Podiceps nigricollis,1621,2,US-WA,King,Seward Park,47.5538089,-122.2501301,02-04-2017,09:00 AM,eBird - Stationary Count,30,0,,,2
S25505711,Western Grebe,Aechmophorus occidentalis,1633,2,US-WA,Clallam,Ediz Hook,48.14035,-123.44711,10-18-2015,04:30 PM,eBird - Stationary Count,60,0,,,2
S25505775,Western Grebe,Aechmophorus occidentalis,1633,2,US-WA,King,Union Bay Natural Area (Montlake Fill),47.65424,-122.29137,10-16-2015,03:30 PM,eBird - Stationary Count,60,1,,,2
S33323975,Magnificent Frigatebird,Fregata magnificens,1941.76,12,MX-BCS,,MX-BCS-El Pescadero-Calle Sn 38 - 23.3638x-110.1685,23.363831,-110.168471,12-29-2016,09:36 PM,eBird - Stationary Count,120,0,,,1
S33406259,Blue-footed Booby,Sula nebouxii,1950,5,MX-BCS,,MX-BCS-La Paz-Isla Espiritu Santo - 24.4356x-110.3488,24.435604,-110.34878,12-31-2016,08:47 AM,eBird - Traveling Count,300,0,8.047,,1
S25505711,Double-crested Cormorant,Phalacrocorax auritus,1988,3,US-WA,Clallam,Ediz Hook,48.14035,-123.44711,10-18-2015,04:30 PM,eBird - Stationary Count,60,0,,,2
S34152310,Double-crested Cormorant,Phalacrocorax auritus,1988,4,US-WA,King,Seward Park,47.5538089,-122.2501301,02-04-2017,09:00 AM,eBird - Stationary Count,30,0,,,2
S25505775,Double-crested Cormorant,Phalacrocorax auritus,1988,4,US-WA,King,Union Bay Natural Area (Montlake Fill),47.65424,-122.29137,10-16-2015,03:30 PM,eBird - Stationary Count,60,1,,,2
S33406259,Brown Pelican,Pelecanus occidentalis,2070,30,MX-BCS,,MX-BCS-La Paz-Isla Espiritu Santo - 24.4356x-110.3488,24.435604,-110.34878,12-31-2016,08:47 AM,eBird - Traveling Count,300,0,8.047,,1
S25505711,Great Blue Heron,Ardea herodias,2118,1,US-WA,Clallam,Ediz Hook,48.14035,-123.44711,10-18-2015,04:30 PM,eBird - Stationary Count,60,0,,,2
S30167940,Great Blue Heron,Ardea herodias,2118,1,US-WA,King,Union Bay Natural Area (Montlake Fill),47.65424,-122.29137,06-10-2016,04:19 PM,eBird - Traveling Count,60,1,1.207,,1,,,"<br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S34345229,Great Blue Heron,Ardea herodias,2118,2,US-WA,Thurston,"CA-Eld Inlet - 47.0573x-123.0057 - Feb 13, 2017, 9:02 AM",47.057313,-123.005657,02-11-2017,09:02 AM,eBird - Stationary Count,60,0,,,2
S33406259,Great Blue Heron,Ardea herodias,2118,1,MX-BCS,,MX-BCS-La Paz-Isla Espiritu Santo - 24.4356x-110.3488,24.435604,-110.34878,12-31-2016,08:47 AM,eBird - Traveling Count,300,0,8.047,,1
S33183924,Great Egret,Ardea alba,2144,2,US-CA,Contra Costa,US-CA-Pleasant Hill-Contra Costa Canal Trl - 37.9287x-122.0747,37.928673,-122.074748,12-24-2016,11:35 AM,eBird - Traveling Count,60,0,12.875,,1
S33406259,Great Egret,Ardea alba,2144,30,MX-BCS,,MX-BCS-La Paz-Isla Espiritu Santo - 24.4356x-110.3488,24.435604,-110.34878,12-31-2016,08:47 AM,eBird - Traveling Count,300,0,8.047,,1
S30169147,Turkey Vulture,Cathartes aura,2362,12,US-OR,Deschutes,Smith Rock SP,44.3669375,-121.1371851,05-29-2016,01:00 PM,eBird - Traveling Count,240,1,8.047,,2
S30665718,Turkey Vulture,Cathartes aura,2362,2,US-MT,Lake,Flathead Lake,47.9088353,-114.116397,07-02-2016,09:00 AM,eBird - Traveling Count,480,0,64.374,,2
S33323975,Turkey Vulture,Cathartes aura,2362,5,MX-BCS,,MX-BCS-El Pescadero-Calle Sn 38 - 23.3638x-110.1685,23.363831,-110.168471,12-29-2016,09:36 PM,eBird - Stationary Count,120,0,,,1
S30665733,Osprey,Pandion haliaetus,2376,1,US-MT,Glacier,Glacier NP--Two Medicine,48.4870534,-113.3675571,07-05-2016,09:00 AM,eBird - Traveling Count,480,0,32.187,,2
S30176926,Osprey,Pandion haliaetus,2376,1,US-WA,King,Elliot Bay,47.6345112,-122.4391079,05-22-2016,03:00 PM,eBird - Stationary Count,180,1,,,6
S30097148,Osprey,Pandion haliaetus,2376,1,US-WA,King,US-WA-Renton-Cedar River Park - 47.4656x-122.1338,47.465567,-122.133835,06-05-2016,03:58 PM,eBird - Stationary Count,120,1,,,2,,,"Cesar river park along the cedar river  <br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S30167940,Osprey,Pandion haliaetus,2376,1,US-WA,King,Union Bay Natural Area (Montlake Fill),47.65424,-122.29137,06-10-2016,04:19 PM,eBird - Traveling Count,60,1,1.207,,1,,,"<br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S30665718,Osprey,Pandion haliaetus,2376,5,US-MT,Lake,Flathead Lake,47.9088353,-114.116397,07-02-2016,09:00 AM,eBird - Traveling Count,480,0,64.374,,2
S30429570,Cooper's Hawk,Accipiter cooperii,2821,1,US-WA,King,North Seattle,47.6926129,-122.3349671,06-24-2016,05:00 PM,eBird - Stationary Count,5,0,,,1
S25505711,Bald Eagle,Haliaeetus leucocephalus,2881,1,US-WA,Clallam,Ediz Hook,48.14035,-123.44711,10-18-2015,04:30 PM,eBird - Stationary Count,60,0,,,2
S25505775,Bald Eagle,Haliaeetus leucocephalus,2881,2,US-WA,King,Union Bay Natural Area (Montlake Fill),47.65424,-122.29137,10-16-2015,03:30 PM,eBird - Stationary Count,60,1,,,2
S31741104,Bald Eagle,Haliaeetus leucocephalus,2881,1,US-WA,Pierce,US-WA-Enumclaw-Mount Rainier National Park - 46.9257x-121.5319,46.925663,-121.531879,09-24-2016,02:50 PM,eBird - Traveling Count,120,0,24.14,,1,,,"<br />Submitted from eBird for iOS, version 1.2.6 Build 75"
S34618312,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Thompson-Nicola,CA-BC-Kamloops-6805 Dallas Dr - 50.6646x-120.1432,50.66463,-120.143204,02-19-2017,09:54 AM,eBird - Traveling Count,60,0,120.701,,1
S30097148,Red-tailed Hawk,Buteo jamaicensis,2989,1,US-WA,King,US-WA-Renton-Cedar River Park - 47.4656x-122.1338,47.465567,-122.133835,06-05-2016,03:58 PM,eBird - Stationary Count,120,1,,,2,,,"Cesar river park along the cedar river  <br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S25505775,American Coot (Red-shielded),Fulica americana (Red-shielded),3615,30,US-WA,King,Union Bay Natural Area (Montlake Fill),47.65424,-122.29137,10-16-2015,03:30 PM,eBird - Stationary Count,60,1,,,2
S30665718,American Coot (Red-shielded),Fulica americana (Red-shielded),3615,1,US-MT,Lake,Flathead Lake,47.9088353,-114.116397,07-02-2016,09:00 AM,eBird - Traveling Count,480,0,64.374,,2
S31158888,Killdeer,Charadrius vociferus,3921,3,US-WA,King,Carkeek Park,47.7126411,-122.377647,08-19-2016,08:13 PM,eBird - Traveling Count,60,0,.322,,2,,,"<br />Submitted from eBird for iOS, version 1.2.6 Build 75"
S30665718,Killdeer,Charadrius vociferus,3921,1,US-MT,Lake,Flathead Lake,47.9088353,-114.116397,07-02-2016,09:00 AM,eBird - Traveling Count,480,0,64.374,,2
S30097148,Spotted Sandpiper,Actitis macularius,4139.02,2,US-WA,King,US-WA-Renton-Cedar River Park - 47.4656x-122.1338,47.465567,-122.133835,06-05-2016,03:58 PM,eBird - Stationary Count,120,1,,,2,,,"Cesar river park along the cedar river  <br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S30176926,Bonaparte's Gull,Chroicocephalus philadelphia,4276,3,US-WA,King,Elliot Bay,47.6345112,-122.4391079,05-22-2016,03:00 PM,eBird - Stationary Count,180,1,,,6
S33406259,Royal Tern,Thalasseus maximus,4515,5,MX-BCS,,MX-BCS-La Paz-Isla Espiritu Santo - 24.4356x-110.3488,24.435604,-110.34878,12-31-2016,08:47 AM,eBird - Traveling Count,300,0,8.047,,1
S30665718,Eurasian Collared-Dove,Streptopelia decaocto,4828,2,US-MT,Lake,Flathead Lake,47.9088353,-114.116397,07-02-2016,09:00 AM,eBird - Traveling Count,480,0,64.374,,2
S33398494,Greater Roadrunner,Geococcyx californianus,6762,1,MX-BCS,,MX-BCS-La Paz-Carretera al Sargento - 24.0473x-109.9887,24.04728,-109.988655,01-02-2017,06:02 PM,eBird - Traveling Count,60,0,8.047,,1
S30169180,Barred Owl,Strix varia,7526,1,US-WA,King,Ravenna Park,47.6721788,-122.3064566,05-26-2016,02:00 PM,eBird - Traveling Count,60,0,1.609,,1
S33147385,Barred Owl,Strix varia,7526,1,US-WA,King,US-WA-Issaquah-Tiger Mountain State Forest - 47.4982x-122.0202,47.498176,-122.02022,12-21-2016,09:09 PM,eBird - Traveling Count,120,1,6.437,,2
S30204754,Rufous Hummingbird,Selasphorus rufus,8924,4,US-WA,King,US-WA-North Bend-Snoqualmie National Forest - 47.4352x-121.5129,47.435197,-121.512883,06-12-2016,09:52 AM,eBird - Traveling Count,90,1,.161,,2,,,Pratt Lake in the Alpine Lakes Wilderness Area near Snoqualmie Pass
S25505711,Belted Kingfisher,Megaceryle alcyon,9932,1,US-WA,Clallam,Ediz Hook,48.14035,-123.44711,10-18-2015,04:30 PM,eBird - Stationary Count,60,0,,,2
